Date,Channel,CampaignType,CampaignName,Cost,Impressions,Clicks,Conversions,Revenue
2026-04-27,Meta Ads,Retargeting,FB_Retargeting_Catalog,215.57,17933,269,15,1222.63
2026-04-27,Microsoft Ads,Search,MS_Search_Brand,54.57,2275,91,3,273.2
2026-04-27,Microsoft Ads,Shopping,MS_Shopping_Feed,118.84,13200,198,4,334.73
2026-04-28,Google Ads,Search,GG_Search_Brand,185.53,3875,155,11,918.29
2026-04-28,Google Ads,Search,GG_Search_Generic,411.53,8575,343,11,861.76
2026-04-28,Google Ads,PMax,GG_PMax_Performance,771.34,32150,643,32,2537.0
2026-04-28,Google Ads,Shopping,GG_Shopping_Top_Products,472.38,26267,394,21,1655.73
2026-04-28,Meta Ads,Prospecting,FB_Prospecting_Broad,728.59,60733,911,30,2364.5
2026-04-28,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,467.72,39000,585,21,1676.51
2026-04-28,Meta Ads,Retargeting,FB_Retargeting_Catalog,228.91,19067,286,17,1383.17
2026-04-28,Microsoft Ads,Search,MS_Search_Brand,57.72,2400,96,4,306.79
2026-04-28,Microsoft Ads,Shopping,MS_Shopping_Feed,114.24,12667,190,4,313.22
2026-04-29,Google Ads,Search,GG_Search_Brand,148.71,3100,124,8,607.7
2026-04-29,Google Ads,Search,GG_Search_Generic,458.39,9550,382,13,1068.6
2026-04-29,Google Ads,PMax,GG_PMax_Performance,878.01,36600,732,41,3280.24
2026-04-29,Google Ads,Shopping,GG_Shopping_Top_Products,468.93,26067,391,21,1647.82
2026-04-29,Meta Ads,Prospecting,FB_Prospecting_Broad,541.82,45133,677,17,1355.04
2026-04-29,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,426.31,35533,533,18,1417.85
2026-04-29,Meta Ads,Retargeting,FB_Retargeting_Catalog,202.31,16867,253,14,1102.68
2026-04-29,Microsoft Ads,Search,MS_Search_Brand,51.35,2150,86,3,247.67
2026-04-29,Microsoft Ads,Shopping,MS_Shopping_Feed,102.06,11333,170,3,254.93
2026-04-30,Google Ads,Search,GG_Search_Brand,175.67,3650,146,11,843.54
2026-04-30,Google Ads,Search,GG_Search_Generic,413.03,8600,344,11,884.44
2026-04-30,Google Ads,PMax,GG_PMax_Performance,942.93,39300,786,47,3794.95
2026-04-30,Google Ads,Shopping,GG_Shopping_Top_Products,588.39,32667,490,32,2567.35
2026-04-30,Meta Ads,Prospecting,FB_Prospecting_Broad,608.47,50733,761,21,1708.84
2026-04-30,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,396.94,33067,496,16,1249.05
2026-04-30,Meta Ads,Retargeting,FB_Retargeting_Catalog,230.0,19200,288,18,1422.56
2026-04-30,Microsoft Ads,Search,MS_Search_Brand,58.81,2450,98,4,323.99
2026-04-30,Microsoft Ads,Shopping,MS_Shopping_Feed,115.94,12867,193,4,328.37
2026-05-01,Google Ads,Search,GG_Search_Brand,132.56,2750,110,6,507.69
2026-05-01,Google Ads,Search,GG_Search_Generic,409.12,8525,341,11,895.65
2026-05-01,Google Ads,PMax,GG_PMax_Performance,807.06,33650,673,36,2907.95
2026-05-01,Google Ads,Shopping,GG_Shopping_Top_Products,458.03,25467,382,21,1640.37
2026-05-01,Meta Ads,Prospecting,FB_Prospecting_Broad,572.89,47733,716,20,1570.37
2026-05-01,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,377.99,31467,472,15,1172.95
2026-05-01,Meta Ads,Retargeting,FB_Retargeting_Catalog,177.7,14800,222,11,895.66
2026-05-01,Microsoft Ads,Search,MS_Search_Brand,47.4,1975,79,3,221.3
2026-05-01,Microsoft Ads,Shopping,MS_Shopping_Feed,105.5,11733,176,4,282.81
2026-05-02,Google Ads,Search,GG_Search_Brand,142.36,2975,119,8,603.51
2026-05-02,Google Ads,Search,GG_Search_Generic,332.69,6925,277,8,624.62
2026-05-02,Google Ads,PMax,GG_PMax_Performance,763.26,31800,636,34,2709.45
2026-05-02,Google Ads,Shopping,GG_Shopping_Top_Products,372.4,20667,310,14,1142.35
2026-05-02,Meta Ads,Prospecting,FB_Prospecting_Broad,501.02,41733,626,16,1258.8
2026-05-02,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,342.63,28533,428,13,1007.19
2026-05-02,Meta Ads,Retargeting,FB_Retargeting_Catalog,175.82,14667,220,11,909.77
2026-05-02,Microsoft Ads,Search,MS_Search_Brand,48.27,2000,80,3,237.5
2026-05-02,Microsoft Ads,Shopping,MS_Shopping_Feed,75.84,8400,126,2,155.65
2026-05-03,Google Ads,Search,GG_Search_Brand,153.68,3200,128,8,653.44
2026-05-03,Google Ads,Search,GG_Search_Generic,431.76,9000,360,12,962.61
2026-05-03,Google Ads,PMax,GG_PMax_Performance,764.72,31850,637,32,2543.37
2026-05-03,Google Ads,Shopping,GG_Shopping_Top_Products,547.3,30400,456,28,2236.25
2026-05-03,Meta Ads,Prospecting,FB_Prospecting_Broad,657.43,54800,822,25,1981.19
2026-05-03,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,449.69,37467,562,20,1585.29
2026-05-03,Meta Ads,Retargeting,FB_Retargeting_Catalog,227.63,19000,285,17,1394.76
2026-05-03,Microsoft Ads,Search,MS_Search_Brand,47.35,1975,79,3,214.15
2026-05-03,Microsoft Ads,Shopping,MS_Shopping_Feed,108.12,12000,180,4,287.41
2026-05-04,Google Ads,Search,GG_Search_Brand,157.5,3275,131,8,672.51
2026-05-04,Google Ads,Search,GG_Search_Generic,425.84,8875,355,12,920.72
2026-05-04,Google Ads,PMax,GG_PMax_Performance,828.37,34500,690,36,2910.54
2026-05-04,Google Ads,Shopping,GG_Shopping_Top_Products,480.75,26733,401,21,1713.9
2026-05-04,Meta Ads,Prospecting,FB_Prospecting_Broad,724.66,60400,906,29,2342.32
2026-05-04,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,453.68,37800,567,20,1583.23
2026-05-04,Meta Ads,Retargeting,FB_Retargeting_Catalog,204.27,17000,255,14,1113.81
2026-05-04,Microsoft Ads,Search,MS_Search_Brand,55.81,2325,93,4,287.89
2026-05-04,Microsoft Ads,Shopping,MS_Shopping_Feed,98.41,10933,164,3,235.77
2026-05-05,Google Ads,Search,GG_Search_Brand,170.14,3550,142,10,786.25
2026-05-05,Google Ads,Search,GG_Search_Generic,405.76,8450,338,11,846.99
2026-05-05,Google Ads,PMax,GG_PMax_Performance,823.9,34350,687,36,2906.21
2026-05-05,Google Ads,Shopping,GG_Shopping_Top_Products,533.25,29600,444,26,2108.27
2026-05-05,Meta Ads,Prospecting,FB_Prospecting_Broad,687.28,57267,859,27,2136.38
2026-05-05,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,431.55,35933,539,18,1451.97
2026-05-05,Meta Ads,Retargeting,FB_Retargeting_Catalog,211.93,17667,265,15,1205.61
2026-05-05,Microsoft Ads,Search,MS_Search_Brand,48.81,2025,81,3,224.85
2026-05-05,Microsoft Ads,Shopping,MS_Shopping_Feed,92.72,10333,155,3,212.24
2026-05-06,Google Ads,Search,GG_Search_Brand,164.79,3425,137,9,746.7
2026-05-06,Google Ads,Search,GG_Search_Generic,399.42,8325,333,10,829.51
2026-05-06,Google Ads,PMax,GG_PMax_Performance,845.94,35250,705,39,3085.14
2026-05-06,Google Ads,Shopping,GG_Shopping_Top_Products,441.98,24533,368,19,1485.38
2026-05-06,Meta Ads,Prospecting,FB_Prospecting_Broad,659.63,55000,825,25,1993.85
2026-05-06,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,413.02,34400,516,17,1347.64
2026-05-06,Meta Ads,Retargeting,FB_Retargeting_Catalog,196.06,16333,245,13,1048.63
2026-05-06,Microsoft Ads,Search,MS_Search_Brand,43.92,1825,73,2,185.38
2026-05-06,Microsoft Ads,Shopping,MS_Shopping_Feed,92.11,10267,154,3,211.49
2026-05-07,Google Ads,Search,GG_Search_Brand,141.57,2950,118,7,563.93
2026-05-07,Google Ads,Search,GG_Search_Generic,423.68,8825,353,12,937.64
2026-05-07,Google Ads,PMax,GG_PMax_Performance,910.72,37950,759,45,3586.55
2026-05-07,Google Ads,Shopping,GG_Shopping_Top_Products,517.26,28733,431,25,2027.36
2026-05-07,Meta Ads,Prospecting,FB_Prospecting_Broad,517.69,43133,647,16,1266.04
2026-05-07,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,428.8,35733,536,18,1461.89
2026-05-07,Meta Ads,Retargeting,FB_Retargeting_Catalog,208.66,17400,261,15,1192.9
2026-05-07,Microsoft Ads,Search,MS_Search_Brand,53.57,2225,89,3,273.86
2026-05-07,Microsoft Ads,Shopping,MS_Shopping_Feed,89.37,9933,149,3,201.54
2026-05-08,Google Ads,Search,GG_Search_Brand,161.76,3375,135,9,743.25
2026-05-08,Google Ads,Search,GG_Search_Generic,425.7,8875,355,12,966.29
2026-05-08,Google Ads,PMax,GG_PMax_Performance,752.64,31350,627,32,2544.14
2026-05-08,Google Ads,Shopping,GG_Shopping_Top_Products,404.19,22467,337,16,1290.09
2026-05-08,Meta Ads,Prospecting,FB_Prospecting_Broad,637.13,53067,796,24,1924.42
2026-05-08,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,345.59,28800,432,12,987.65
2026-05-08,Meta Ads,Retargeting,FB_Retargeting_Catalog,160.1,13333,200,9,732.96
2026-05-08,Microsoft Ads,Search,MS_Search_Brand,47.36,1975,79,3,220.92
2026-05-08,Microsoft Ads,Shopping,MS_Shopping_Feed,94.38,10467,157,3,228.55
2026-05-09,Google Ads,Search,GG_Search_Brand,112.59,2350,94,5,384.46
2026-05-09,Google Ads,Search,GG_Search_Generic,323.98,6750,270,7,593.55
2026-05-09,Google Ads,PMax,GG_PMax_Performance,772.01,32150,643,35,2769.26
2026-05-09,Google Ads,Shopping,GG_Shopping_Top_Products,448.27,24933,374,20,1631.84
2026-05-09,Meta Ads,Prospecting,FB_Prospecting_Broad,570.8,47600,714,20,1616.73
2026-05-09,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,380.17,31667,475,15,1229.53
2026-05-09,Meta Ads,Retargeting,FB_Retargeting_Catalog,182.82,15267,229,12,980.62
2026-05-09,Microsoft Ads,Search,MS_Search_Brand,42.21,1750,70,2,183.63
2026-05-09,Microsoft Ads,Shopping,MS_Shopping_Feed,79.53,8867,133,2,170.55
2026-05-10,Google Ads,Search,GG_Search_Brand,158.03,3300,132,9,689.31
2026-05-10,Google Ads,Search,GG_Search_Generic,439.2,9150,366,12,994.53
2026-05-10,Google Ads,PMax,GG_PMax_Performance,866.73,36100,722,40,3231.57
2026-05-10,Google Ads,Shopping,GG_Shopping_Top_Products,467.97,26000,390,21,1657.43
2026-05-10,Meta Ads,Prospecting,FB_Prospecting_Broad,642.49,53533,803,24,1896.11
2026-05-10,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,450.48,37533,563,20,1590.62
2026-05-10,Meta Ads,Retargeting,FB_Retargeting_Catalog,210.98,17600,264,15,1206.5
2026-05-10,Microsoft Ads,Search,MS_Search_Brand,52.87,2200,88,3,264.45
2026-05-10,Microsoft Ads,Shopping,MS_Shopping_Feed,105.9,11800,177,3,276.25
2026-05-11,Google Ads,Search,GG_Search_Brand,175.86,3675,147,10,830.02
2026-05-11,Google Ads,Search,GG_Search_Generic,430.5,8975,359,12,940.04
2026-05-11,Google Ads,PMax,GG_PMax_Performance,881.69,36750,735,41,3278.83
2026-05-11,Google Ads,Shopping,GG_Shopping_Top_Products,513.21,28533,428,24,1942.14
2026-05-11,Meta Ads,Prospecting,FB_Prospecting_Broad,581.1,48400,726,19,1536.62
2026-05-11,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,406.41,33867,508,16,1283.17
2026-05-11,Meta Ads,Retargeting,FB_Retargeting_Catalog,235.72,19667,295,18,1463.86
2026-05-11,Microsoft Ads,Search,MS_Search_Brand,52.59,2200,88,3,257.01
2026-05-11,Microsoft Ads,Shopping,MS_Shopping_Feed,115.13,12800,192,4,318.16
2026-05-12,Google Ads,Search,GG_Search_Brand,182.1,3800,152,11,894.89
2026-05-12,Google Ads,Search,GG_Search_Generic,430.77,8975,359,12,949.55
2026-05-12,Google Ads,PMax,GG_PMax_Performance,892.17,37150,743,42,3383.39
2026-05-12,Google Ads,Shopping,GG_Shopping_Top_Products,490.48,27267,409,22,1796.74
2026-05-12,Meta Ads,Prospecting,FB_Prospecting_Broad,603.65,50333,755,21,1667.52
2026-05-12,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,389.74,32467,487,15,1194.91
2026-05-12,Meta Ads,Retargeting,FB_Retargeting_Catalog,243.53,20267,304,20,1571.54
2026-05-12,Microsoft Ads,Search,MS_Search_Brand,58.26,2425,97,4,315.29
2026-05-12,Microsoft Ads,Shopping,MS_Shopping_Feed,101.14,11267,169,3,250.66
2026-05-13,Google Ads,Search,GG_Search_Brand,154.21,3225,129,8,657.78
2026-05-13,Google Ads,Search,GG_Search_Generic,369.95,7700,308,9,716.26
2026-05-13,Google Ads,PMax,GG_PMax_Performance,797.03,33200,664,34,2753.1
2026-05-13,Google Ads,Shopping,GG_Shopping_Top_Products,527.11,29267,439,26,2081.38
2026-05-13,Meta Ads,Prospecting,FB_Prospecting_Broad,635.09,52933,794,23,1854.6
2026-05-13,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,467.96,39000,585,21,1710.36
2026-05-13,Meta Ads,Retargeting,FB_Retargeting_Catalog,177.67,14800,222,11,868.21
2026-05-13,Microsoft Ads,Search,MS_Search_Brand,51.59,2150,86,3,252.37
2026-05-13,Microsoft Ads,Shopping,MS_Shopping_Feed,91.35,10133,152,3,208.18
2026-05-14,Google Ads,Search,GG_Search_Brand,154.82,3225,129,8,669.28
2026-05-14,Google Ads,Search,GG_Search_Generic,389.23,8100,324,10,797.21
2026-05-14,Google Ads,PMax,GG_PMax_Performance,795.58,33150,663,35,2770.37
2026-05-14,Google Ads,Shopping,GG_Shopping_Top_Products,559.54,31067,466,29,2355.56
2026-05-14,Meta Ads,Prospecting,FB_Prospecting_Broad,538.83,44933,674,17,1367.13
2026-05-14,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,379.27,31600,474,14,1155.97
2026-05-14,Meta Ads,Retargeting,FB_Retargeting_Catalog,207.44,17267,259,15,1179.51
2026-05-14,Microsoft Ads,Search,MS_Search_Brand,55.92,2325,93,4,297.16
2026-05-14,Microsoft Ads,Shopping,MS_Shopping_Feed,86.56,9600,144,2,189.56
2026-05-15,Google Ads,Search,GG_Search_Brand,141.75,2950,118,7,577.35
2026-05-15,Google Ads,Search,GG_Search_Generic,337.68,7025,281,8,619.97
2026-05-15,Google Ads,PMax,GG_PMax_Performance,698.45,29100,582,28,2204.39
2026-05-15,Google Ads,Shopping,GG_Shopping_Top_Products,430.95,23933,359,18,1459.3
2026-05-15,Meta Ads,Prospecting,FB_Prospecting_Broad,619.09,51600,774,23,1821.63
2026-05-15,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,399.32,33267,499,16,1302.95
2026-05-15,Meta Ads,Retargeting,FB_Retargeting_Catalog,202.88,16933,254,14,1154.56
2026-05-15,Microsoft Ads,Search,MS_Search_Brand,49.1,2050,82,3,236.76
2026-05-15,Microsoft Ads,Shopping,MS_Shopping_Feed,98.57,10933,164,3,248.38
2026-05-16,Google Ads,Search,GG_Search_Brand,131.05,2725,109,6,514.93
2026-05-16,Google Ads,Search,GG_Search_Generic,357.0,7450,298,9,715.23
2026-05-16,Google Ads,PMax,GG_PMax_Performance,743.32,30950,619,32,2575.39
2026-05-16,Google Ads,Shopping,GG_Shopping_Top_Products,434.08,24133,362,19,1534.15
2026-05-16,Meta Ads,Prospecting,FB_Prospecting_Broad,442.32,36867,553,12,990.27
2026-05-16,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,375.91,31333,470,15,1203.26
2026-05-16,Meta Ads,Retargeting,FB_Retargeting_Catalog,147.71,12333,185,8,650.7
2026-05-16,Microsoft Ads,Search,MS_Search_Brand,42.45,1775,71,2,185.64
2026-05-16,Microsoft Ads,Shopping,MS_Shopping_Feed,89.38,9933,149,3,213.44
2026-05-17,Google Ads,Search,GG_Search_Brand,163.14,3400,136,9,732.45
2026-05-17,Google Ads,Search,GG_Search_Generic,359.7,7500,300,8,678.67
2026-05-17,Google Ads,PMax,GG_PMax_Performance,894.74,37300,746,43,3433.77
2026-05-17,Google Ads,Shopping,GG_Shopping_Top_Products,458.9,25467,382,20,1596.39
2026-05-17,Meta Ads,Prospecting,FB_Prospecting_Broad,571.61,47667,715,19,1516.21
2026-05-17,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,393.86,32800,492,15,1230.56
2026-05-17,Meta Ads,Retargeting,FB_Retargeting_Catalog,225.02,18733,281,17,1364.42
2026-05-17,Microsoft Ads,Search,MS_Search_Brand,44.08,1825,73,2,186.69
2026-05-17,Microsoft Ads,Shopping,MS_Shopping_Feed,100.77,11200,168,3,251.21
2026-05-18,Google Ads,Search,GG_Search_Brand,164.22,3425,137,9,728.39
2026-05-18,Google Ads,Search,GG_Search_Generic,491.02,10225,409,15,1207.93
2026-05-18,Google Ads,PMax,GG_PMax_Performance,765.73,31900,638,31,2503.96
2026-05-18,Google Ads,Shopping,GG_Shopping_Top_Products,530.3,29467,442,26,2067.66
2026-05-18,Meta Ads,Prospecting,FB_Prospecting_Broad,633.63,52800,792,23,1813.25
2026-05-18,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,470.05,39200,588,21,1693.88
2026-05-18,Meta Ads,Retargeting,FB_Retargeting_Catalog,198.97,16600,249,13,1059.17
2026-05-18,Microsoft Ads,Search,MS_Search_Brand,57.76,2400,96,4,307.45
2026-05-18,Microsoft Ads,Shopping,MS_Shopping_Feed,111.99,12467,187,4,301.86
2026-05-19,Google Ads,Search,GG_Search_Brand,167.46,3500,140,10,762.83
2026-05-19,Google Ads,Search,GG_Search_Generic,476.31,9925,397,14,1150.14
2026-05-19,Google Ads,PMax,GG_PMax_Performance,945.43,39400,788,47,3778.88
2026-05-19,Google Ads,Shopping,GG_Shopping_Top_Products,526.35,29267,439,26,2056.45
2026-05-19,Meta Ads,Prospecting,FB_Prospecting_Broad,546.91,45600,684,17,1380.22
2026-05-19,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,407.36,33933,509,16,1300.42
2026-05-19,Meta Ads,Retargeting,FB_Retargeting_Catalog,225.78,18800,282,17,1360.51
2026-05-19,Microsoft Ads,Search,MS_Search_Brand,53.04,2200,88,3,263.62
2026-05-19,Microsoft Ads,Shopping,MS_Shopping_Feed,101.37,11267,169,3,251.75
2026-05-20,Google Ads,Search,GG_Search_Brand,154.97,3225,129,8,663.97
2026-05-20,Google Ads,Search,GG_Search_Generic,400.82,8350,334,10,835.11
2026-05-20,Google Ads,PMax,GG_PMax_Performance,782.59,32600,652,33,2658.42
2026-05-20,Google Ads,Shopping,GG_Shopping_Top_Products,542.46,30133,452,27,2198.65
2026-05-20,Meta Ads,Prospecting,FB_Prospecting_Broad,680.2,56667,850,26,2114.17
2026-05-20,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,407.02,33933,509,16,1310.46
2026-05-20,Meta Ads,Retargeting,FB_Retargeting_Catalog,187.77,15667,235,12,965.27
2026-05-20,Microsoft Ads,Search,MS_Search_Brand,58.94,2450,98,4,325.35
2026-05-20,Microsoft Ads,Shopping,MS_Shopping_Feed,95.91,10667,160,3,228.55
2026-05-21,Google Ads,Search,GG_Search_Brand,159.21,3325,133,9,706.04
2026-05-21,Google Ads,Search,GG_Search_Generic,368.53,7675,307,9,717.95
2026-05-21,Google Ads,PMax,GG_PMax_Performance,707.61,29500,590,28,2213.14
2026-05-21,Google Ads,Shopping,GG_Shopping_Top_Products,534.84,29733,446,27,2161.1
2026-05-21,Meta Ads,Prospecting,FB_Prospecting_Broad,596.02,49667,745,21,1658.7
2026-05-21,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,423.83,35333,530,18,1429.73
2026-05-21,Meta Ads,Retargeting,FB_Retargeting_Catalog,196.04,16333,245,13,1058.67
2026-05-21,Microsoft Ads,Search,MS_Search_Brand,55.06,2300,92,4,288.53
2026-05-21,Microsoft Ads,Shopping,MS_Shopping_Feed,90.95,10133,152,3,208.47
2026-05-22,Google Ads,Search,GG_Search_Brand,156.83,3275,131,9,700.57
2026-05-22,Google Ads,Search,GG_Search_Generic,408.86,8525,341,11,894.58
2026-05-22,Google Ads,PMax,GG_PMax_Performance,814.71,33950,679,37,2960.9
2026-05-22,Google Ads,Shopping,GG_Shopping_Top_Products,476.92,26467,397,22,1772.49
2026-05-22,Meta Ads,Prospecting,FB_Prospecting_Broad,563.06,46933,704,19,1519.14
2026-05-22,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,348.9,29067,436,13,1005.89
2026-05-22,Meta Ads,Retargeting,FB_Retargeting_Catalog,198.67,16533,248,14,1109.17
2026-05-22,Microsoft Ads,Search,MS_Search_Brand,51.99,2175,87,3,264.11
2026-05-22,Microsoft Ads,Shopping,MS_Shopping_Feed,101.87,11333,170,3,264.5
2026-05-23,Google Ads,Search,GG_Search_Brand,135.76,2825,113,7,551.02
2026-05-23,Google Ads,Search,GG_Search_Generic,360.2,7500,300,9,727.58
2026-05-23,Google Ads,PMax,GG_PMax_Performance,739.17,30800,616,32,2547.93
2026-05-23,Google Ads,Shopping,GG_Shopping_Top_Products,373.43,20733,311,14,1148.43
2026-05-23,Meta Ads,Prospecting,FB_Prospecting_Broad,541.55,45133,677,18,1461.61
2026-05-23,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,335.26,27933,419,12,965.99
2026-05-23,Meta Ads,Retargeting,FB_Retargeting_Catalog,172.69,14400,216,11,879.0
2026-05-23,Microsoft Ads,Search,MS_Search_Brand,36.77,1525,61,2,140.77
2026-05-23,Microsoft Ads,Shopping,MS_Shopping_Feed,97.39,10800,162,3,251.64
2026-05-24,Google Ads,Search,GG_Search_Brand,146.51,3050,122,7,596.34
2026-05-24,Google Ads,Search,GG_Search_Generic,436.96,9100,364,12,984.88
2026-05-24,Google Ads,PMax,GG_PMax_Performance,779.53,32500,650,33,2638.53
2026-05-24,Google Ads,Shopping,GG_Shopping_Top_Products,450.03,25000,375,19,1537.76
2026-05-24,Meta Ads,Prospecting,FB_Prospecting_Broad,648.12,54000,810,24,1927.98
2026-05-24,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,413.03,34400,516,17,1347.69
2026-05-24,Meta Ads,Retargeting,FB_Retargeting_Catalog,195.4,16267,244,13,1041.87
2026-05-24,Microsoft Ads,Search,MS_Search_Brand,48.84,2025,81,3,227.2
2026-05-24,Microsoft Ads,Shopping,MS_Shopping_Feed,107.94,12000,180,4,286.48
2026-05-25,Google Ads,Search,GG_Search_Brand,155.28,3225,129,8,654.56
2026-05-25,Google Ads,Search,GG_Search_Generic,424.6,8850,354,11,915.59
2026-05-25,Google Ads,PMax,GG_PMax_Performance,902.19,37600,752,43,3425.8
2026-05-25,Google Ads,Shopping,GG_Shopping_Top_Products,464.6,25800,387,20,1605.27
2026-05-25,Meta Ads,Prospecting,FB_Prospecting_Broad,680.7,56733,851,26,2079.02
2026-05-25,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,479.79,40000,600,22,1761.36
2026-05-25,Meta Ads,Retargeting,FB_Retargeting_Catalog,198.74,16533,248,13,1056.81
2026-05-25,Microsoft Ads,Search,MS_Search_Brand,51.31,2150,86,3,245.19
2026-05-25,Microsoft Ads,Shopping,MS_Shopping_Feed,102.66,11400,171,3,255.65
2026-05-26,Google Ads,Search,GG_Search_Brand,172.68,3600,144,10,808.81
2026-05-26,Google Ads,Search,GG_Search_Generic,469.94,9800,392,14,1121.0
2026-05-26,Google Ads,PMax,GG_PMax_Performance,824.75,34350,687,36,2911.91
2026-05-26,Google Ads,Shopping,GG_Shopping_Top_Products,570.1,31667,475,30,2395.02
2026-05-26,Meta Ads,Prospecting,FB_Prospecting_Broad,592.97,49400,741,20,1611.5
2026-05-26,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,473.7,39467,592,22,1734.33
2026-05-26,Meta Ads,Retargeting,FB_Retargeting_Catalog,235.12,19600,294,18,1469.72
2026-05-26,Microsoft Ads,Search,MS_Search_Brand,49.35,2050,82,3,229.64
2026-05-26,Microsoft Ads,Shopping,MS_Shopping_Feed,114.36,12733,191,4,316.92
2026-05-27,Google Ads,Search,GG_Search_Brand,138.23,2875,115,7,533.46
2026-05-27,Google Ads,Search,GG_Search_Generic,452.04,9425,377,13,1050.76
2026-05-27,Google Ads,PMax,GG_PMax_Performance,836.61,34850,697,38,3020.43
2026-05-27,Google Ads,Shopping,GG_Shopping_Top_Products,446.01,24800,372,19,1511.53
2026-05-27,Meta Ads,Prospecting,FB_Prospecting_Broad,568.4,47400,711,19,1499.93
2026-05-27,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,470.51,39200,588,22,1728.17
2026-05-27,Meta Ads,Retargeting,FB_Retargeting_Catalog,202.22,16867,253,14,1112.58
2026-05-27,Microsoft Ads,Search,MS_Search_Brand,54.68,2275,91,4,282.02
2026-05-27,Microsoft Ads,Shopping,MS_Shopping_Feed,92.37,10267,154,3,212.66
2026-05-28,Google Ads,Search,GG_Search_Brand,144.34,3000,120,7,585.29
2026-05-28,Google Ads,Search,GG_Search_Generic,1400.0,29175,1167,7,530.23
2026-05-28,Google Ads,PMax,GG_PMax_Performance,847.55,35300,706,39,3126.69
2026-05-28,Google Ads,Shopping,GG_Shopping_Top_Products,475.79,26400,396,22,1727.71
2026-05-28,Meta Ads,Prospecting,FB_Prospecting_Broad,527.34,43933,659,16,1311.72
2026-05-28,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,429.97,35800,537,18,1469.51
2026-05-28,Meta Ads,Retargeting,FB_Retargeting_Catalog,226.83,18933,284,17,1398.99
2026-05-28,Microsoft Ads,Search,MS_Search_Brand,48.78,2025,81,3,228.93
2026-05-28,Microsoft Ads,Shopping,MS_Shopping_Feed,98.27,10933,164,3,241.79
2026-05-29,Google Ads,Search,GG_Search_Brand,141.75,2950,118,7,577.34
2026-05-29,Google Ads,Search,GG_Search_Generic,1400.0,29175,1167,7,585.47
2026-05-29,Google Ads,PMax,GG_PMax_Performance,655.53,27300,546,24,1951.45
2026-05-29,Google Ads,Shopping,GG_Shopping_Top_Products,538.57,29933,449,28,2236.55
2026-05-29,Meta Ads,Prospecting,FB_Prospecting_Broad,578.67,48200,723,20,1600.82
2026-05-29,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,382.52,31867,478,15,1200.02
2026-05-29,Meta Ads,Retargeting,FB_Retargeting_Catalog,207.47,17267,259,15,1204.97
2026-05-29,Microsoft Ads,Search,MS_Search_Brand,49.4,2050,82,3,239.5
2026-05-29,Microsoft Ads,Shopping,MS_Shopping_Feed,103.69,11533,173,3,273.63
2026-05-30,Google Ads,Search,GG_Search_Brand,136.63,2850,114,7,557.82
2026-05-30,Google Ads,Search,GG_Search_Generic,340.8,7100,284,8,654.2
2026-05-30,Google Ads,PMax,GG_PMax_Performance,618.36,25750,515,23,1808.16
2026-05-30,Google Ads,Shopping,GG_Shopping_Top_Products,370.43,20600,309,14,1130.72
2026-05-30,Meta Ads,Prospecting,FB_Prospecting_Broad,459.16,38267,574,13,1064.22
2026-05-30,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,344.61,28733,431,13,1018.4
2026-05-30,Meta Ads,Retargeting,FB_Retargeting_Catalog,146.62,12200,183,8,641.47
2026-05-30,Microsoft Ads,Search,MS_Search_Brand,38.16,1600,64,2,151.23
2026-05-30,Microsoft Ads,Shopping,MS_Shopping_Feed,78.97,8800,132,2,168.27
2026-05-31,Google Ads,Search,GG_Search_Brand,145.45,3025,121,7,588.11
